timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732800986548,2139,HTTP Request,200,OK,JmeterScripttesting 1-133,text,true,,7491,208,294,294,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1908,0,1173
1732800986925,1766,HTTP Request,200,OK,JmeterScripttesting 1-171,text,true,,7494,208,292,292,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1763,0,910
1732800986125,2566,HTTP Request,200,OK,JmeterScripttesting 1-91,text,true,,7487,208,292,292,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2330,0,1579
1732800985987,2704,HTTP Request,200,OK,JmeterScripttesting 1-77,text,true,,7491,208,292,292,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2468,0,1708
1732800986460,2009,HTTP Request,200,OK,JmeterScripttesting 1-122,text,true,,7489,208,292,292,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2006,0,1278
1732800986166,2528,HTTP Request,200,OK,JmeterScripttesting 1-95,text,true,,7493,208,288,288,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2289,0,1533
1732800986985,1710,HTTP Request,200,OK,JmeterScripttesting 1-177,text,true,,7488,208,288,288,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1470,0,728
1732800985456,3239,HTTP Request,200,OK,JmeterScripttesting 1-4,text,true,,7496,208,288,288,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3237,0,2256
1732800986580,2121,HTTP Request,200,OK,JmeterScripttesting 1-136,text,true,,7490,208,286,286,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2118,0,1675
1732800986585,2122,HTTP Request,200,OK,JmeterScripttesting 1-137,text,true,,7486,208,286,286,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2120,0,1176
1732800987216,1491,HTTP Request,200,OK,JmeterScripttesting 1-200,text,true,,7492,208,286,286,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1489,0,638
1732800986940,1773,HTTP Request,200,OK,JmeterScripttesting 1-172,text,true,,7486,208,284,284,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1770,0,854
1732800986764,1949,HTTP Request,200,OK,JmeterScripttesting 1-155,text,true,,7498,208,284,284,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1947,0,1049
1732800987129,1588,HTTP Request,200,OK,JmeterScripttesting 1-191,text,true,,7496,208,283,283,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1582,0,1124
1732800985455,3267,HTTP Request,200,OK,JmeterScripttesting 1-5,text,true,,7488,208,282,282,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3256,0,2320
1732800986225,2499,HTTP Request,200,OK,JmeterScripttesting 1-101,text,true,,7502,208,281,281,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2497,0,1669
1732800987395,1330,HTTP Request,200,OK,JmeterScripttesting 1-218,text,true,,7489,208,280,280,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1328,0,429
1732800986716,2019,HTTP Request,200,OK,JmeterScripttesting 1-150,text,true,,7508,208,280,280,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2013,0,1072
1732800986959,1780,HTTP Request,200,OK,JmeterScripttesting 1-174,text,true,,7488,208,280,280,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1777,0,864
1732800985942,2793,HTTP Request,200,OK,JmeterScripttesting 1-71,text,true,,7487,208,280,280,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2787,0,1904
1732800986306,2433,HTTP Request,200,OK,JmeterScripttesting 1-109,text,true,,7490,208,280,280,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2431,0,1591
1732800986895,1845,HTTP Request,200,OK,JmeterScripttesting 1-168,text,true,,7494,208,280,280,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1841,0,981
1732800985934,2807,HTTP Request,200,OK,JmeterScripttesting 1-66,text,true,,7490,208,276,276,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2795,0,2325
1732800986909,1832,HTTP Request,200,OK,JmeterScripttesting 1-169,text,true,,7486,208,276,276,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1830,0,917
1732800987209,1535,HTTP Request,200,OK,JmeterScripttesting 1-199,text,true,,7490,208,274,274,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1533,0,644
1732800987311,1436,HTTP Request,200,OK,JmeterScripttesting 1-205,text,true,,7488,208,274,274,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1434,0,959
1732800986915,1877,HTTP Request,200,OK,JmeterScripttesting 1-170,text,true,,7490,208,277,277,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1873,0,961
1732800986889,1905,HTTP Request,200,OK,JmeterScripttesting 1-167,text,true,,7490,208,276,276,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1901,0,997
1732800986475,2325,HTTP Request,200,OK,JmeterScripttesting 1-123,text,true,,7499,208,276,276,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2323,0,1432
1732800985699,3102,HTTP Request,200,OK,JmeterScripttesting 1-48,text,true,,7498,208,275,275,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3100,0,2221
1732800987174,1635,HTTP Request,200,OK,JmeterScripttesting 1-196,text,true,,7486,208,275,275,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1626,0,1138
1732800986608,2204,HTTP Request,200,OK,JmeterScripttesting 1-138,text,true,,7496,208,274,274,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2202,0,1705
1732800985657,3158,HTTP Request,200,OK,JmeterScripttesting 1-44,text,true,,7494,208,273,273,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3156,0,2264
1732800985549,3266,HTTP Request,200,OK,JmeterScripttesting 1-33,text,true,,7487,208,273,273,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3264,0,2307
1732800986214,2603,HTTP Request,200,OK,JmeterScripttesting 1-100,text,true,,7484,208,273,273,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2601,0,1741
1732800987408,1414,HTTP Request,200,OK,JmeterScripttesting 1-219,text,true,,7490,208,271,271,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1411,0,938
1732800985616,3206,HTTP Request,200,OK,JmeterScripttesting 1-40,text,true,,7493,208,272,272,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3204,0,2296
1732800985943,2878,HTTP Request,200,OK,JmeterScripttesting 1-69,text,true,,7498,208,271,271,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2876,0,1949
1732800986190,2638,HTTP Request,200,OK,JmeterScripttesting 1-97,text,true,,7490,208,269,269,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2635,0,1730
1732800986725,2105,HTTP Request,200,OK,JmeterScripttesting 1-151,text,true,,7488,208,269,269,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2100,0,1620
1732800986098,2733,HTTP Request,200,OK,JmeterScripttesting 1-88,text,true,,7486,208,267,267,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2731,0,1814
1732800985736,3096,HTTP Request,200,OK,JmeterScripttesting 1-52,text,true,,7490,208,266,266,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3094,0,2096
1732800987624,1211,HTTP Request,200,OK,JmeterScripttesting 1-241,text,true,,7487,208,265,265,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1209,0,714
